Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
67314.74488,6.42330404,6.068082981,4.26,31872.7763,1175190.673,"6245 Steven Alley Suite 766
New Manuel, NE 20516-7507"
58714.48145,5.588486714,8.114656742,5.28,32762.93646,1053891.645,"005 Robin Road Apt. 246
Port Larrychester, NE 24085-7161"
78286.51791,4.236880738,7.465136433,5.29,42425.77635,1360502.249,"379 Williams Loop Apt. 647
Port Staceyberg, VA 40911-0337"
68785.20331,7.005533539,6.599607811,4.03,48564.79854,1409038.987,"2707 Kaiser Summit
Port Jason, MN 67672"
62970.72143,5.529295392,6.596973061,2.48,14241.24877,547794.5712,"12649 Cindy Parkway
South Joseph, CT 07688-3813"
85048.19587,4.5520597,6.492893172,4.38,23662.58487,1211442.941,"0191 Danielle Park Suite 342
Matthewmouth, ND 66877"
82425.05337,5.332689067,5.698082518,2.36,41020.43966,1403296.258,"298 Edwards Village Apt. 878
East Jeffreyshire, OH 06998-9930"
68817.20236,5.903673819,5.33055714,4.07,35621.67754,1125696.862,"6322 Jensen Overpass
Port Seth, UT 98405-6588"
63170.38218,6.242850811,4.887183995,2.09,44345.07696,1067191.98,"3488 Marshall Summit
Warnerport, CT 34831-0820"
66943.79999,4.213793597,6.826493608,3.03,28984.51021,786257.7826,"340 Peggy Village Suite 573
Tammyview, TX 20289"
74591.28235,6.175769773,6.826686285,3.19,28860.94534,1341069.16,"8904 Morales Crossroad
South Deborahmouth, MA 50627"
62302.06385,4.649203487,7.4843437,3.44,40291.19449,777718.8986,"286 Allen Common Apt. 060
North Katelynmouth, OH 14510"
67559.66672,6.873592404,7.157963578,5.05,32487.56767,1539465.42,"68740 Jason Parkways Apt. 313
Jasmineland, UT 82929-2936"
70791.51907,5.08647949,5.293383165,4.03,19314.63285,738760.7474,"94998 Castro Mill
Richardmouth, PA 16381-9282"
61015.50784,5.389285536,5.725160308,4.16,39588.22954,777144.2542,"14496 Alexander Lakes
Port Darren, IL 51842-5682"
65013.21245,7.321305027,7.591328052,3.13,23039.88947,1131040.702,"5299 Rodriguez Springs Apt. 297
Castillohaven, RI 44975-9034"
59179.8686,6.215488288,6.519249287,2.45,33549.55306,892718.091,"528 Nancy Points
Lake Edward, FM 85808"
44426.26298,6.205941992,8.312282105,3.06,55838.91309,1344406.93,"738 Sue Forks Suite 386
Lake Katherineville, MI 07940-4286"
52890.04582,6.701008533,8.859650987,3.21,27165.23395,1174949.861,"246 Anderson Circles
Sarahshire, TN 88894-1090"
57896.60321,5.450221458,7.631447396,6.3,35960.62566,948054.0087,"4667 Brandon Lights Apt. 706
North Loriside, HI 90662"
67548.1681,5.760579986,8.194381042,3.4,50213.73856,1432902.753,"PSC 4208, Box 3441
APO AA 84455"
72009.19847,6.327696005,6.86173918,3.49,59313.73912,1649947.16,"824 Katherine Creek
Lake Leslie, KY 06569-7910"
50143.64485,4.230051414,7.979249997,4.04,67601.22356,1168588.031,"79390 Scott Flat
Wongbury, SC 60268"
63335.79491,6.295120484,6.308114238,3.44,35469.02867,1172514.722,"524 Patrick Heights Suite 522
Lewisport, VA 82776"
66083.1659,4.213322953,8.908380542,4.17,39185.99503,1051173.465,"54042 Proctor Corner Apt. 796
New Staceyville, AL 77840-1927"
68577.10973,7.515130583,6.434935666,3.29,23927.33192,1235747.512,"622 Felicia Coves Apt. 084
Port Ianport, NE 80183"
69605.54455,5.785465918,6.557256315,2.13,17597.04113,984010.7053,"7298 Linda Turnpike
Lynnstad, FM 06435-7232"
57276.7191,8.27414749,5.530624744,3.47,35374.24918,1210610.163,"544 Rivera Path
East Mark, AK 64190"
73682.48621,4.611183867,5.347027061,2.22,34366.1801,766078.3708,"364 Benjamin Place Suite 843
South Karen, KS 76654-9243"
74056.56914,5.915183934,5.892268713,3.09,38822.83419,1234636.452,"USCGC Duncan
FPO AP 61349-9468"
60325.98588,6.812452068,7.647438609,6.45,38418.0583,1364306.769,"2441 Amber Manors Suite 444
Kleinfort, TN 26624-3469"
84851.16007,6.359015225,6.206156512,2.48,34265.52637,1429383.352,"084 Janice Islands
New Howard, TX 30144"
74008.82756,6.354988921,9.066515985,5.28,32743.7803,1680788.287,"28451 Aaron Crescent Suite 764
Lake Mary, WV 10610"
64059.44247,5.789113537,5.935699281,3.12,27865.99607,884891.4955,"979 Kiara Park Suite 926
New Joshuastad, ID 05392"
71579.1264,6.001140259,6.166459077,2.44,40130.54077,1198572.866,"Unit 3168 Box 1461
DPO AP 93389-0125"
64730.12677,5.689943504,5.761823456,2.37,31879.32384,996924.6914,"434 Zachary Villages Suite 228
West Lorraine, GA 90758"
70763.4236,6.812010802,6.98249761,4.43,29873.98841,1417403.312,"8016 Albert Underpass Suite 606
South Catherine, SC 07163"
62072.07255,4.431744948,6.992438008,4.33,23853.96781,549947.2482,"556 Nguyen Extensions Apt. 746
East Trevormouth, MN 70379-9628"
63209.68887,5.225487928,8.692817878,4.24,33967.6729,1241699.117,"01546 Annette Cove Suite 203
Clementsport, MP 78826"
61009.10935,4.662569144,7.083002537,3.41,60309.12225,1258686.286,"39003 Joshua Oval
East Jacob, CA 65413"
62566.7628,7.690493451,5.828975487,4.28,26717.60493,1144177.776,"51832 Lindsey Locks
West Donnaburgh, DE 19633-6063"
60426.5097,6.091147527,8.845689956,6.08,46776.73635,1518387.142,"8906 Patricia Corners Suite 926
Davidsonville, PR 86858"
56349.97492,5.412044153,6.694668419,4.04,31048.99083,592512.4283,"83609 Sullivan Shore
Montgomerychester, MO 60768"
65827.33514,6.90353685,5.98071552,3.14,46346.6233,1283590.459,"281 Chen Cape Suite 523
Burnsfort, AL 87881"
63376.70777,6.254002237,6.437478448,3.16,29743.5932,1014093.31,"8394 Nathan Summit
Port Johnmouth, NE 50019-6886"
77275.76627,6.547893325,8.027765078,3.31,41162.33783,1535152.074,"2768 James Trafficway Suite 095
Gallegostown, MD 36169"
68057.0658,6.748409478,7.883018684,6.2,52547.82917,1754576.146,"02202 Morgan Trafficway Apt. 654
East James, MI 98044-7856"
59828.79511,5.515547729,8.061237874,3.5,47590.82639,1384965.654,"948 Murphy Gardens
Robertside, KY 53619"
65672.20442,4.267647438,6.122157594,4.08,34640.72237,554253.054,"87947 Dean Valleys
New Felicia, NM 07523"
66667.32549,6.646066918,8.348953133,6.29,37198.29198,1502451.114,"USNS Thomas
FPO AE 22417"
78074.94799,5.691650412,7.735931941,4.06,58051.60066,1930802.919,"35058 Gregory Heights Suite 044
Garciaburgh, GA 63314"
77911.35703,5.61580954,5.0586967,3.04,42795.34656,1309860.059,"USNV Morris
FPO AP 49380"
70378.49163,7.4865957,5.165867255,2.35,31646.37769,1110525.989,"347 Nguyen Center Apt. 713
Nguyenmouth, GA 87473-7584"
62845.10684,7.292736165,7.391549202,4.26,44604.26897,1543357.454,"Unit 9774 Box 4511
DPO AE 44963"
69699.51877,6.670701549,8.239588502,3.06,47248.81405,1736442.48,"01484 Wright Plains
Nicolemouth, GU 35434"
75477.51718,6.710570614,7.05780981,5.03,18878.79928,1370367.788,"83819 Crawford Trafficway
Lopezchester, MH 76931"
79750.29603,6.453148327,7.092517458,4.15,36085.10108,1614916.469,"USS Cline
FPO AE 74379-7138"
63617.89555,8.048052771,4.932617458,4.46,30692.9169,1124463.04,"714 Valerie Isle Suite 592
Atkinsonmouth, LA 88128-9040"
71501.1388,5.062524905,7.060038046,5.26,44428.1529,1293383.89,"6670 Murray Street
Kevinside, WA 07925"
81570.54115,5.044783195,7.371143088,6.29,32485.40962,1472967.814,"658 Peck Island
New Tanya, SC 41055-0305"
60270.45485,5.812992997,7.256684297,4.21,26945.57492,1009809.984,"4405 Erik Alley Apt. 566
Davidshire, VT 54733"
66407.79145,6.303685917,5.858797056,2,38707.52552,1217061.254,"77722 Shelton Summit
West Ronald, AL 87671-6135"
74479.33776,8.415327856,5.254872982,3.33,34615.95605,1637335.303,"66096 Scott Lake Suite 184
Brooksport, CT 91240"
71830.74646,6.030995051,8.783063591,6.1,39939.80325,1570904.977,"915 Brian Brook
Stephanieton, FL 61769-6794"
75869.65482,5.84448089,5.793122826,2.24,27606.00721,1002690.899,"43472 Miller Cape Suite 583
Lake Ashley, OR 81912"
75774.7185,6.776730281,7.633608653,6.32,44508.60306,1814550.901,"2562 Daniel Mission
Tinabury, VT 69713-4029"
75174.65807,6.917563557,8.534244916,5.16,40179.1657,1677005.14,"USS Ponce
FPO AA 96735-0763"
73688.94661,5.306649505,5.800783312,4.13,38977.46512,1173201.519,"36687 Madison Mission
Leeside, CO 27911-7089"
53409.27698,6.495543869,7.274836553,4.02,22522.8816,860346.4707,"591 Sherman Expressway
Josephberg, GA 66016-6908"
59167.6354,4.187031549,6.039377817,3.46,39496.12756,631712.7238,"7612 Price Knoll
North Tiffanyfort, DC 28501"
69429.18577,5.993336048,7.104042556,3.11,44822.3484,1330929.472,"3617 Brandon Light
East Ashley, GU 71052-2188"
53365.02398,5.814456126,7.886904601,5.02,36419.23411,879356.366,"360 Christopher Road
South Garyburgh, DE 52487"
59114.19611,4.564544215,5.776330341,3.14,40488.33348,635419.3652,"02169 Collins Forge
Hensleyland, NC 12535"
63143.62271,6.112444386,7.30628942,6.43,33577.50951,1085494.82,"95940 Jason Trafficway
Johnbury, DC 77971-4619"
70956.99972,5.551591773,6.660050611,2.38,27811.63909,1024601.563,"744 Davis Landing
New Valerieberg, IN 24230"
66197.49129,3.573485177,5.307994552,4.14,35919.85409,701865.773,"8277 Danielle Estate Suite 526
Lake Rachaelchester, TN 23079-6650"
64497.27099,5.855132309,6.344379642,3.12,30018.12056,942663.9415,"5807 Freeman Court
North Mary, VT 01837-7658"
80948.10988,6.706187276,7.925612282,4.41,32517.53141,1838092.102,"PSC 0218, Box 4677
APO AP 39400"
77193.94342,5.763953676,7.17016889,5.31,19630.01991,1065150.787,"46793 Anthony Spring Suite 061
Williamsview, FM 58758"
58874.27384,6.342055418,6.645741991,2.11,19772.52166,849566.0855,"480 Mejia Trail Apt. 386
Debrafort, IL 34297-4867"
67123.33363,5.195548818,6.856949349,3.23,27725.52718,949892.5314,"5096 Bennett Oval Apt. 544
South Josemouth, SD 83663-3413"
71642.46378,6.401203921,7.074909961,4.03,27727.03253,1294967.411,"282 Frank Freeway
East Michaelside, DE 91260-8323"
74614.82449,5.008816737,5.963194701,4.31,46070.4434,1033881.135,"933 David Station Suite 518
Tiffanyborough, NJ 59874"
63358.60592,6.194842465,7.486757259,4.32,38575.2732,1280700.403,"59368 Miller Trafficway Suite 095
Banksview, VT 62470-6977"
68595.99772,6.548519671,5.911061464,2.09,55323.95726,1388840.174,"9569 Chloe Ports
Lake Stacyshire, NE 25955-2308"
81668.78943,6.889634603,8.403683121,5.02,28884.05091,1940225.908,"85544 Cox Centers
Davismouth, NE 55867-0973"
80379.05536,7.070930483,4.407346082,4.12,54143.3287,1586889.995,"5992 Sanders Freeway
Orozcoville, IL 93327-1981"
59195.32587,5.946960518,7.868771957,3.24,30774.75314,962081.42,"30920 Griffin Club
New Kimberlyfort, TN 88640"
56909.83476,5.854318069,7.615188105,4.09,36794.19937,1049798.785,"01713 Katherine Court
New Susanside, WI 21196"
66959.33983,5.369129034,6.394880318,2.27,36043.02049,1040781.795,"580 Maxwell Extensions Suite 388
West Carly, WV 33983"
52267.24735,6.649260982,8.512295113,3.48,25983.5197,1100380.261,"343 Burns Drives
Kathleenhaven, AL 73693"
38868.25031,6.965103517,8.966905968,4.22,25432.07677,759044.688,"86840 Jonathon Field
Stevenport, KY 45694-2395"
67466.29858,6.207662804,5.816436333,4.09,47444.71283,1283764.788,"847 Wesley Vista Suite 668
Butlermouth, IN 29187"
67453.08131,6.025451861,5.552289862,2.09,49085.96278,1162949.679,"8049 Joseph Ville
Austinshire, OH 39898-5331"
64405.64944,8.005412645,7.879408466,6.12,42611.5397,1420979.184,"65018 Mcdonald Dam
Hineston, FL 55892"
62485.90147,6.129920102,7.236661163,3.29,32428.12577,972670.8133,"Unit 2473 Box 7729
DPO AA 36548-9176"
84613.54293,7.089195735,6.809069106,4.18,43480.69971,1804243.86,"0559 Bryan Plains
Christinaburgh, KY 52933"
69616.21355,5.350078826,7.400706764,6.38,14476.76064,836883.5653,"9086 Sarah Pass Apt. 676
Padillamouth, AK 72972-4551"
68173.77439,5.207370214,7.066208738,3.16,57699.95756,1294647.589,"647 Michael Cliff Suite 122
Evanschester, NY 62341"
80431.0356,5.474910834,6.322610857,4.05,34615.59849,1300479.133,"35149 Dawson Valley
West Juliehaven, GU 84851-7166"
66098.57072,5.875820408,6.586904028,2.13,28433.85035,1040376.995,"USCGC Guzman
FPO AE 96158-4679"
63866.3679,6.471570205,5.862447871,2.02,33288.95842,1193253.801,"531 Peck Park
North Johnport, MA 11372"
76960.77907,4.911590617,7.446546032,3.21,55375.66821,1618127.607,"46521 Williams Mall
West Richard, OK 68233"
75595.70207,5.011920958,6.689793899,3.4,30177.11796,1113856.543,"61875 Sheila Branch Apt. 296
Stephanieshire, NY 63229-2478"
68214.14095,6.833278659,7.619593757,5.29,37311.66414,1706291.991,"2079 Little Flats Suite 920
East Stevenville, MA 36496"
50881.91067,5.384138327,5.122241484,3.22,35777.29469,658644.617,"294 Angela Common
Laurieshire, ME 68533-3663"
63780.9979,6.68716254,7.769067707,5.02,35056.44834,1168993.738,"940 Jones Roads Apt. 703
Ericport, CA 59316"
73193.43593,5.307330122,5.115945164,4.08,35707.7623,1123209.855,"26579 Janice Club
New Steven, VI 56204-3194"
73875.67601,4.934697172,6.499533595,2.09,34332.42096,915818.4531,"332 Cabrera Shoal Apt. 452
New John, WI 34660"
76402.50508,4.573821265,6.404665039,3.24,30636.46158,1134142.916,"USS Nixon
FPO AE 74737-2918"
76221.793,6.4653061,8.299836441,3.16,30324.19143,1589765.497,"6557 David Corners Apt. 844
Cooperfurt, FL 23835-5841"
53630.31681,3.446131154,7.048169832,3.06,43358.5705,552585.3541,"42201 Brandon Brooks
East Justin, MT 68266"
70488.78281,6.707818266,7.476301524,6.33,38326.00336,1352917.177,"2412 Terrence Stream Apt. 340
East Juanland, AZ 60790"
76149.22102,3.430713498,7.38367476,4.31,30532.99239,1043281.29,"106 Scott Plain
North Audrey, AZ 04363-0913"
63748.24248,6.25142505,8.535923451,6.21,47926.40802,1589431.171,"26516 Tiffany Walk Suite 287
Gillside, AZ 62937"
73038.22482,6.5040534,6.916142758,4.47,32508.90973,1348883.321,"11766 Gallegos Falls Suite 762
Stevenbury, KY 91300"
76992.81884,6.529827858,6.049331962,4.46,24874.03512,1212440.29,"8188 Henry Gardens
Port Rogerberg, OK 27962-5231"
89510.91582,5.862742649,8.216263423,6.48,29766.44407,1580727.45,"10694 Amanda Orchard
Cassandraport, WI 70523"
70438.39363,5.836562621,6.558826706,3.2,29990.62536,1215288.49,"729 Singh Drives Suite 258
Roberttown, KS 39950"
64345.07143,6.178851435,6.707691832,3.18,48621.16851,1391788.849,"119 Thompson Place
Christinaton, DE 48205"
65901.47709,5.998331335,8.103837628,6.35,32810.13795,1127248.61,"Unit 5691 Box 8533
DPO AE 09658"
58858.02165,7.033461786,7.471432115,5.24,23978.58886,1234609.739,"USS Brown
FPO AE 78902-0715"
59716.58307,5.078042652,4.46053037,2.01,49859.49907,936234.3476,"73567 Daniel Ville Apt. 562
Vanessamouth, MP 12924-0251"
89112.70263,6.567440676,8.015034157,3.46,29673.02264,1852338.469,"2948 Andrews Cliffs Apt. 191
Jessicaview, GU 74128"
85522.89108,6.02077932,9.024116447,4.37,49257.8511,2009937.703,"494 Kathleen Route Apt. 078
East Tracichester, FM 41408"
50005.04875,7.626918438,5.869941435,4.48,32614.77708,828127.0276,"41386 Casey Mission Apt. 524
Leslieport, WY 14692"
71491.38108,6.425960932,8.9044547,3.41,42631.83698,1661119.501,"441 Bell Roads
Howardfurt, MN 15904"
65608.60771,7.569247064,6.739623392,3.15,28774.42668,1295901.454,"1039 Danielle Overpass Apt. 032
Smithville, SC 96125-9024"
65431.3248,5.410623946,7.53828411,6.43,23365.44462,989643.0314,"112 Jennifer Locks Suite 881
West Mark, VA 43382-8111"
81909.50693,8.53634617,6.633944574,2,30777.97017,1788515.818,"183 Brendan Trace Suite 990
Millerside, FL 28725"
82514.29918,7.127762529,7.791624953,5.09,32252.1437,1814855.155,"Unit 6643 Box 2423
DPO AA 82069"
72764.93092,5.90526723,7.99832447,5.07,19595.96368,1170705.166,"4903 Burgess Square
New Julie, NY 69102"
55288.83745,6.194182284,8.345217342,6.41,31144.65521,1090788.981,"386 Johnson Shoal Apt. 607
Lydiashire, OH 14525-4403"
59420.35326,4.607793092,5.763787958,2.25,20691.47878,440585.0294,"6441 Devin Cape Suite 400
East Donald, LA 54008"
59042.57706,7.248678348,6.439651109,4.5,33182.43628,1029439.234,"85315 Jason Junctions
Katherinestad, MH 96677-4715"
76650.59037,3.413044959,7.01533955,6.08,36333.95285,828120.955,"911 Bean Spurs
New John, MO 60974"
59912.8239,6.744319216,5.806265555,2.02,38092.9276,985283.8816,"9936 April Plain
South Robert, AR 47420-4991"
69544.12817,5.295864201,6.143545198,4.29,27071.52903,879062.5907,"2114 James Oval Apt. 035
Bryanburgh, AR 85968"
56588.23692,4.931603874,5.230451274,4.32,38132.46448,609402.7753,"1214 Dennis Skyway
East Pamelastad, HI 95893"
66269.51277,6.826684184,8.191502632,3.26,18114.57522,1168859.117,"13878 Lori Points
Butlerberg, AZ 93348-9767"
74890.93612,6.961354849,6.999044967,2.3,25333.87085,1307506.565,"186 Bradley Locks Suite 428
Mccannview, IL 91770"
71053.69196,7.005152218,7.445903866,6.48,29359.20517,1357250.571,"096 Thompson Land Apt. 282
Gutierrezside, MH 02278"
60721.09573,6.440954153,6.942446144,4.2,29978.65909,1181630.625,"793 Landry Mountain
South Shannon, PA 26333"
70204.38625,6.365004744,6.49496655,4.11,38773.09407,1294615.008,"035 Murray Greens Suite 071
North Richardstad, ND 69006-6808"
62347.25085,4.459532432,7.408145957,5.42,37499.0055,911656.1053,"953 Owens Brook
West Jonathan, AZ 20829"
73688.59397,6.263320554,7.576034015,3.42,30994.79989,1149327.656,"USNS Smith
FPO AA 61423-8670"
45685.24992,5.34246816,8.09367208,5.02,30345.59016,867714.3838,"708 Murray Motorway Suite 993
Adamhaven, FL 90718"
70689.36434,5.865246386,6.462900465,3.29,21350.09975,973068.557,"PSC 7179, Box 6714
APO AA 57159"
74510.79036,5.830240195,7.930393266,5.19,9579.071782,1084408.44,"0543 Michele Spring
Gouldville, ND 34180-6287"
98468.25364,7.035383395,6.62923345,3.05,50676.3124,2275455.306,"USNV Hoffman
FPO AA 45311-5701"
69275.04729,6.131326167,6.250447684,2.5,40144.75061,1233205.196,"31046 Aaron Ways
Bryantown, AL 26462"
65969.70704,7.325975622,8.020965507,4.09,61772.75681,1906024.636,"6609 Andrew Extension
Emilyland, MP 55694"
65897.66157,6.155338177,6.520119624,3.01,49667.60637,1412626.519,"474 Mckinney Underpass
Lake Andreaview, CA 16833"
72110.50499,6.989711898,7.050241969,5.33,23411.94554,1208761.056,"952 Richard Spring Apt. 574
Moniquemouth, WA 18628"
82069.6606,5.491419388,6.368112908,2.38,47005.49681,1710924.367,"547 Ashley Knoll Apt. 840
North Veronica, LA 13077-7129"
47422.74582,5.89150658,5.336534681,2.16,42771.40598,750119.7266,"08059 Bailey Fort
Sandovalland, NJ 68704"
71713.79826,6.446437668,7.845240395,6.15,26861.13336,1361828.848,"5672 Barton Port
Gonzalesborough, PR 77884"
42348.16246,6.791701023,8.386485036,6.41,33609.69466,904785.1632,"329 Duke Rest
South Juanport, GU 60058"
61393.05011,4.386179784,7.867255587,6.33,44258.90193,980141.2191,"PSC 0015, Box 2446
APO AP 94869-0746"
63783.5313,5.679880456,6.429997121,2,32620.40732,798254.2245,"2277 Cody Island
Lake Frank, NJ 80726-0483"
59803.15371,6.71417241,6.908628309,4.05,30788.30391,1026505.821,"5262 Dean Divide
Billyland, FL 74609"
92201.21433,5.235165561,6.451213999,4.03,45452.28028,1692335.964,"4931 Kristin Cape
Christineburgh, ND 06300"
75967.13508,5.939369689,6.111658422,2.32,38897.09158,1405505.244,"6395 Bruce Passage
New Michelle, AL 72494"
61300.28128,5.764434518,7.111451,3.35,33922.63298,946182.0502,"1174 Jessica Mill Apt. 360
Port Mariafort, NV 90740"
77695.00496,6.720502135,6.30941562,2.34,42122.53515,1723775.014,"71136 Elizabeth Parks
Watkinsshire, NE 69474-2127"
66764.39845,5.098117276,8.646249014,6.18,28467.21144,1238406.19,"0748 Richard Lodge
East Mary, NM 61589-8091"
56734.15695,6.507846707,7.572747247,6.45,35452.59151,1317160.403,"243 Singh Course
Hodgeston, WA 03755"
66138.17282,5.446190938,7.177924111,4.42,40675.79837,1155752.745,"02787 Arthur Plain
Wernerbury, IL 60921"
48747.15505,6.188441122,8.847507025,5.49,31266.90185,1040086.664,"8172 West Gardens
Kevinshire, MD 69882"
73101.21864,4.640185031,7.385125178,6.32,39998.46264,1266947.264,"92604 Mcintyre Ridge
East Kelseyport, DE 66874-2943"
69248.80774,5.645479846,6.69976851,3.5,57771.29235,1422230.96,"1500 Brandon Green
South Julia, NM 84899"
49825.84885,6.358266693,8.384392015,6.15,46399.80959,1224778.623,"4405 Smith Harbor
Port Margaret, GU 67322"
67557.22185,6.036130224,6.193835463,2.49,18468.81419,973096.3582,"2713 Flynn Port
Bentleyshire, IN 06799-9053"
59047.80268,4.954121475,7.533733419,3.36,26365.14509,512252.8035,"0585 Lee Park Suite 358
Dannyland, DE 84315-4350"
60889.38965,6.105744489,6.410508879,3.47,32997.63893,906419.3179,"4199 Jasmine Burg
Deannafort, AL 94097-4514"
75409.22438,4.857913551,7.327348647,3.32,33413.26568,1114667.249,"771 Donna Ports
Davidville, NE 67388"
60770.07431,6.695838781,6.982130879,2.07,38047.13038,1278365.767,"1529 Mary Flats
East Amberberg, NY 70047-7365"
92106.80387,6.305681929,6.751435035,4.1,32483.35909,1720670.877,"50504 Mary Neck Suite 023
Johnberg, CO 27193-0079"
77256.6833,6.316032181,7.377008767,4.35,31886.7102,1534295.195,"737 Regina View Apt. 523
South Markberg, NE 49825"
69071.89936,5.799068188,7.081538688,3.12,32106.89476,1066040.789,"21685 Jake Pike
Geneshire, GU 25597-6641"
79817.66576,6.019474864,8.073786511,5.41,31765.90139,1428399.002,"PSC 3949, Box 6921
APO AE 76349"
85172.82909,3.944863742,5.513040369,2.17,26018.01564,855423.984,"422 Louis Road Suite 452
Heathermouth, VA 53491-4837"
63765.46966,4.833812445,5.911176411,2.2,44863.71498,853084.1522,"5595 Nguyen Shores
Watkinsbury, OH 29757-3635"
71028.1759,3.895831096,6.623775714,2.5,43922.63017,934610.3953,"3757 Price Rue
East Colin, MD 62622-8672"
82681.23684,6.210505624,7.938067847,3.4,30054.86206,1571781.593,"Unit 5870 Box 7773
DPO AA 32148"
49435.53583,6.537364464,6.052518255,3.34,43441.99643,927163.8119,"289 Becky Flats Apt. 257
West Kara, IL 19071-5078"
69139.68322,6.53102984,6.794571859,4.49,29683.80911,1227568.958,"458 David Gardens
South Russellside, MN 47598"
52642.47988,3.921476794,7.164072584,4.46,50133.01508,671802.0395,"39214 Jason Street
East Danielle, NY 02125"
88345.95978,6.727700448,5.783362388,3.06,41216.26416,1705918.18,"46067 Diane Shoal Suite 965
Lake Mark, VT 89656-1372"
70558.83907,5.921329615,7.589187928,5.43,24867.49764,1198915.943,"340 Savannah Rapid Apt. 911
New Chelseaville, SD 39482"
55242.58868,5.922170782,7.874598833,4.29,48812.88401,1230097.451,"USNS Martinez
FPO AP 84604"
50802.66615,6.799144502,6.911358154,4.18,23725.78271,764635.9979,"181 Peterson Vista
Gonzalezview, WY 90756-4263"
79700.74255,6.159166008,8.669263645,6.38,31348.74098,1553854.434,"429 Leslie Circle Apt. 738
Brookefort, OH 61661-9485"
68400.24175,5.658585903,6.721713914,3.2,51988.70353,1451930.631,"5116 Diamond Port Apt. 805
Petersonview, MT 95861"
59107.28758,7.109089775,6.445233612,2.29,37556.10749,1063491.81,"03274 Matthews Summit
North Lisa, AZ 80100-6646"
71650.4594,6.539850165,6.572702263,4.03,33925.42449,1226180.768,"0927 Sharon Island Apt. 806
Shannonfurt, IA 29955"
51168.42859,7.51173035,7.083326348,3.1,30369.19312,1220987.002,"041 Amanda Port
West Davidfurt, NE 83057-8557"
82635.33924,6.404151538,7.068895569,6.48,33770.24452,1480227.547,"4163 Brooke Village
Jonathanmouth, OK 18359"
76126.01027,6.709721049,5.388462785,4.48,51054.51591,1641873.966,"41652 Derek Islands Apt. 144
South Andrew, VT 91988"
83319.99616,6.239460761,6.125858572,3.03,31552.54421,1262963.861,"81551 Carla Drives
West Kaylastad, WY 42793-0307"
85468.53096,4.739572776,7.022862755,5.43,46505.7883,1444572.971,"30334 Maria Port Apt. 948
Averyshire, MS 98224"
81665.57835,5.565925802,6.04574936,4.35,34753.88289,1358983.47,"140 Castaneda Hills Suite 975
East Bethany, AR 46807-8183"
74385.1379,3.613225369,6.079272302,2.07,20951.34787,635530.8449,"895 Valerie Bypass Suite 510
Harrisonton, NH 97852"
86818.06876,5.999791526,6.240497295,3.11,41440.43383,1670183.168,"94173 Garcia Underpass Suite 047
South Richard, NJ 83173-9962"
63911.61637,5.730149637,6.845286755,2.43,15576.44502,841236.1676,"18224 Michael Island Suite 910
Port Danielburgh, AZ 34355"
84095.88948,6.217532942,8.039114499,3.11,21330.98894,1581865.559,"757 Daniel Fort
South Lori, NV 10326-1054"
58435.25941,6.926219767,7.830090671,3.02,61205.81478,1841495.508,"6511 Stacy Inlet Apt. 152
Kennethstad, PR 56385"
78229.55474,5.765137522,6.308682062,4.16,60747.20448,1891398.256,"744 Collins Extensions
Nicholasborough, MS 76961"
78160.30843,6.940120405,7.931539538,5.43,39984.95821,1832230.093,"49501 John Rapids
Buckborough, ID 73832"
72757.63336,4.045025219,7.570622163,6.35,39088.3994,1062095.468,"8954 Jenkins Isle
North Douglasfort, MO 52507"
48125.48101,7.449827821,6.452137115,4.42,40090.90836,970044.6656,"85920 Freeman Inlet Apt. 313
Robertsonstad, MI 36075-5741"
76883.4865,7.386691378,7.439954241,3.04,26262.50733,1528900.856,"549 Mccoy Forges Apt. 808
Rojasside, KY 46664"
69266.08743,5.891946407,7.148313897,3.4,37180.50036,1107159.781,"3505 Daniel Landing
Ariasland, SD 52630-5212"
71445.08458,6.102287443,8.255774157,3.1,24318.53011,1300031.23,"76586 Richard Lodge Apt. 408
Chandlerport, TX 40049"
77467.77071,5.77958332,5.939874981,4.26,43628.95481,1547737.002,"6234 Anderson Drives
North Madelineland, MN 85905-7927"
78578.34342,3.24171598,8.100931594,4.19,35399.90748,1248741.865,"72180 Valenzuela Rest
Robertsfort, VA 90251-7664"
58909.31344,5.71429312,7.703920454,6.38,40865.81789,1205568.367,"USS Ellis
FPO AA 53370-1758"
67270.83974,4.614316578,7.350019504,4.5,33036.30334,993637.0897,"USNS Gates
FPO AP 00484"
76908.23742,6.105220972,8.181346321,4.4,51630.42482,1813856.314,"765 John Falls Apt. 380
South Kathrynshire, IN 61674-7121"
81272.39558,7.123967024,7.169949702,3.33,44406.45551,1822438.42,"0479 Todd Prairie
New Kimberlybury, MH 04334"
72827.49079,5.138796142,8.745089208,5.32,14931.27011,1166925.146,"908 Solis Curve Apt. 755
Elizabethton, MN 84599-0578"
69396.35828,4.842848489,6.301145366,4.17,34932.29123,952439.6622,"791 Kim Row Apt. 381
East Jacobmouth, FM 47798"
75299.61257,8.176696667,5.332264568,3.01,34129.24179,1659100.124,"18940 Davis Point Suite 046
Melissahaven, LA 78621"
75258.78058,6.720985599,5.58873307,4.32,37245.94373,1181995.431,"2796 Anne Drive
North Kristinberg, AZ 79448"
