Model Year,Make,Model,Vehicle Class,Engine Size,Cylinders,Transmission,Fuel,Fuel Consumption City,Fuel Consumption Hwy,Fuel Consumption,Fuel Consumption Comb_mpg,CO2 Emissions,CO2 Rating,Smog Rating
2022,Jaguar,E-PACE P250,SUV: Small,2,4,AS9,Z,11.5,9.2,10.4,27,247,5,7
2022,Jaguar,E-PACE P300,SUV: Small,2,4,AS9,Z,11.2,9.2,10.3,27,245,5,7
2022,Jaguar,F-TYPE P450 Convertible,Two-seater,5,8,AS8,Z,14.1,9.7,12.1,23,286,4,3
2022,Jaguar,F-TYPE P450 Convertible AWD,Two-seater,5,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2022,Jaguar,F-TYPE P450 Coupe,Two-seater,5,8,AS8,Z,14.1,9.7,12.1,23,286,4,3
2022,Jaguar,F-TYPE P450 Coupe AWD,Two-seater,5,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2022,Jaguar,F-TYPE R Convertible AWD,Two-seater,5,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2022,Jaguar,F-TYPE R Coupe AWD,Two-seater,5,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2022,Jeep,Cherokee,SUV: Small,2,4,A9,X,10.4,7.6,9.1,31,214,5,5
2022,Jeep,Cherokee,SUV: Small,2.4,4,A9,X,10.8,7.5,9.3,30,219,5,6
2022,Jeep,Cherokee,SUV: Small,3.2,6,A9,X,11.9,8.2,10.2,28,240,5,5
2022,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2,4,A9,X,11.2,8,9.8,29,229,5,5
2022,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.4,4,A9,X,11.2,8,9.8,29,230,5,6
2022,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,3.2,6,A9,X,12.2,8.6,10.6,27,249,5,5
2022,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,3.2,6,A9,X,12.9,9.7,11.5,25,268,4,5
2022,Jeep,Compass,SUV: Small,2.4,4,A6,X,10.6,7.6,9.3,30,218,5,6
2022,Jeep,Compass 4X4,SUV: Small,2.4,4,A9,X,10.8,7.8,9.5,30,222,5,6
2022,Jeep,Gladiator 4X4 EcoDiesel,Pickup truck: Standard,3,6,A8,D,10.8,8.5,9.8,29,263,4,1
2022,Jeep,Gladiator 4X4 Rubicon EcoDiesel,Pickup truck: Standard,3,6,A8,D,11,8.7,10,28,271,4,1
2022,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A8,X,13.7,10.7,12.3,23,290,4,7
2022,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,M6,X,14.3,10.4,12.6,22,296,4,5
2022,Jeep,Grand Cherokee 4X4,SUV: Standard,3.6,6,A8,X,12.3,9.2,10.9,26,256,5,7
2022,Jeep,Grand Cherokee 4X4,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331,3,5
2022,Jeep,Grand Cherokee L 4X4,SUV: Standard,3.6,6,A8,X,13,9.4,11.3,25,266,4,7
2022,Jeep,Grand Cherokee L 4X4,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331,3,5
2022,Jeep,Grand Cherokee WK 4X4,SUV: Standard,3.6,6,A8,X,12.7,9.6,11.3,25,265,4,7
2022,Jeep,Grand Wagoneer 4X4,SUV: Standard,3,6,A8,Z,16.3,11.8,14.3,20,334,3,5
2022,Jeep,Grand Wagoneer 4X4,SUV: Standard,6.4,8,A8,Z,18.6,12.8,16,18,374,2,1
2022,Jeep,Renegade,SUV: Small,1.3,4,A9,X,9.8,7.4,8.7,32,204,6,6
2022,Jeep,Renegade 4X4,SUV: Small,1.3,4,A9,X,10.1,8.1,9.2,31,222,5,6
2022,Jeep,Renegade 4X4 Trailhawk,SUV: Small,1.3,4,A9,X,10.8,8.7,9.9,29,231,5,6
2022,Jeep,Wagoneer 4X4,SUV: Standard,5.7,8,A8,X,15.6,11.7,13.8,20,323,3,5
2022,Jeep,Wrangler JL 4X4,SUV: Small,2,4,A8,X,10.7,9.8,10.3,27,241,5,5
2022,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6,A8,X,12.8,10.4,11.8,24,274,4,7
2022,Jeep,Wrangler JL 4X4 eTorque,SUV: Small,3.6,6,A8,X,12,9.8,11,26,258,4,5
2022,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6,M6,X,13.7,9.6,11.8,24,277,4,5
2022,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,2,4,A8,X,11.5,9.9,10.8,26,251,5,5
2022,Jeep,Wrangler JL Unlimited 4X4 EcoDiesel,SUV: Small,3,6,A8,D,10.6,8.1,9.5,30,255,5,1
2022,Jeep,Wrangler JL Unlimited 4X4 Rubicon EcoDiesel,SUV: Small,3,6,A8,D,11.2,9,10.2,28,275,4,1
2022,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6,A8,X,12.9,10.2,11.7,24,275,4,7
2022,Jeep,Wrangler JL Unlimited 4X4 eTorque,SUV: Small,3.6,6,A8,X,12.3,9.9,11.2,25,262,4,5
2022,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6,M6,X,13.8,10.1,12.2,23,285,4,5
2022,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,6.4,8,A8,Z,18.5,14.1,16.5,17,387,2,1
2022,Kia,Carnival,Minivan,3.5,6,AS8,X,12,8.9,10.6,27,252,5,5
2022,Kia,Forte,Mid-size,1.6,4,AM7,X,8.7,6.6,7.8,36,184,6,5
2022,Kia,Forte,Mid-size,2,4,AV,X,7.9,5.9,7,40,165,7,5
2022,Kia,Forte,Mid-size,2,4,M6,X,8.8,6.1,7.6,37,178,7,5
2022,Kia,Forte 5,Full-size,1.6,4,AM7,X,8.9,6.9,8,35,190,6,5
2022,Kia,Forte 5,Full-size,2,4,AV,X,8,6,7.1,40,169,7,5
2022,Kia,K5,Full-size,2.5,4,AM8,X,9.9,7.3,8.7,32,207,6,5
2022,Kia,K5 AWD,Full-size,1.6,4,AS8,X,9.2,7,8.2,34,195,6,5
2022,Kia,Niro,Station wagon: Small,1.6,4,AM6,X,4.4,4.9,4.6,61,110,9,7
2022,Kia,Niro FE,Station wagon: Small,1.6,4,AM6,X,4.4,4.9,4.6,61,110,9,7
2022,Kia,Niro Touring,Station wagon: Small,1.6,4,AM6,X,5,5.6,5.3,53,124,9,7
2022,Kia,Rio,Compact,1.6,4,AV1,X,7.2,6,6.7,42,159,7,3
2022,Kia,Rio,Compact,1.6,4,M6,X,7.7,6.1,7,40,166,7,3
2022,Kia,Seltos,SUV: Small,2,4,AV8,X,8.2,7.1,7.7,37,182,6,5
2022,Kia,Seltos AWD,SUV: Small,1.6,4,AM7,X,9.4,7.9,8.7,32,205,6,5
2022,Kia,Seltos AWD,SUV: Small,2,4,AV8,X,8.8,7.6,8.2,34,195,6,5
2022,Kia,Sorento AWD,SUV: Small,2.5,4,AM8,X,10.9,8.7,9.9,29,234,5,5
2022,Kia,Sorento AWD,SUV: Small,2.5,4,AS8,X,10.1,9.2,9.7,29,227,5,5
2022,Kia,Sorento Hybrid AWD,SUV: Small,1.6,4,AM6,X,6.4,7,6.6,43,157,7,7
2022,Kia,Soul,Station wagon: Small,2,4,AV,X,8.5,7,7.9,36,187,6,7
2022,Kia,Sportage,SUV: Small,2.4,4,AS6,X,10.1,7.6,9,31,214,5,5
2022,Kia,Sportage AWD,SUV: Small,2,4,AS6,X,12.1,9.6,11,26,261,4,5
2022,Kia,Sportage AWD,SUV: Small,2.4,4,AS6,X,10.8,9.1,10,28,238,5,5
2022,Kia,Stinger AWD,Mid-size,3.3,6,AS8,Z,13.7,9.6,11.9,24,280,4,3
2022,Kia,Telluride AWD,SUV: Small,3.8,6,AS8,X,12.7,9.7,11.3,25,266,4,5
2022,Lamborghini,Aventador Countach,Two-seater,6.5,12,AM7,Z,26.5,14.6,21.2,13,489,1,1
2022,Lamborghini,Aventador Ultimae Coupe,Two-seater,6.5,12,AM7,Z,26.8,15.1,21.5,13,498,1,1
2022,Lamborghini,Aventador Ultimae Roadster,Two-seater,6.5,12,AM7,Z,26.8,15.1,21.5,13,498,1,1
2022,Lamborghini,Huracan evo Coupe,Two-seater,5.2,10,AM7,Z,18,12.9,15.7,18,371,2,1
2022,Lamborghini,Huracan evo Coupe AWD,Two-seater,5.2,10,AM7,Z,18,12.9,15.7,18,370,2,1
2022,Lamborghini,Huracan evo Spyder,Two-seater,5.2,10,AM7,Z,18,12.9,15.7,18,371,2,1
2022,Lamborghini,Huracan evo Spyder AWD,Two-seater,5.2,10,AM7,Z,18,12.9,15.7,18,370,2,1
2022,Lamborghini,Urus,SUV: Standard,4,8,AS8,Z,19.2,14.1,16.9,17,384,2,3
2022,Land Rover,Defender 90 P300,SUV: Standard,2,4,AS8,Z,13.2,11.3,12.3,23,289,4,7
2022,Land Rover,Defender 90 P400,SUV: Standard,3,6,AS8,Z,13.5,10.8,12.3,23,287,4,7
2022,Land Rover,Defender 90 5.0L V8,SUV: Standard,5,8,AS8,Z,15.8,12.4,14.3,20,339,3,3
2022,Land Rover,Defender 110 P300,SUV: Standard,2,4,AS8,Z,14.2,11.7,13,22,306,3,7
2022,Land Rover,Defender 110 P400,SUV: Standard,3,6,AS8,Z,13.5,10.8,12.3,23,287,4,7
2022,Land Rover,Defender 110 5.0L V8,SUV: Standard,5,8,AS8,Z,16.4,12.7,14.7,19,350,3,3
2022,Land Rover,Discovery P300,SUV: Standard,2,4,AS8,Z,12.2,10.6,11.5,25,271,4,7
2022,Land Rover,Discovery P360,SUV: Standard,3,6,AS8,Z,12.8,9.8,11.4,25,270,4,7
2022,Land Rover,Range Rover P360,SUV: Standard,3,6,AS8,Z,13.3,10.2,11.9,24,279,4,7
2022,Land Rover,Range Rover P400,SUV: Standard,3,6,AS8,Z,13.3,10.2,11.9,24,279,4,7
2022,Land Rover,Range Rover P525,SUV: Standard,5,8,AS8,Z,14.4,11.3,13,22,305,3,3
2022,Land Rover,Range Rover P525 LWB,SUV: Standard,5,8,AS8,Z,14.4,11.3,13,22,305,3,3
2022,Land Rover,Range Rover SVAutobiography,SUV: Standard,5,8,AS8,Z,17.1,12.6,15.1,19,354,3,3
2022,Land Rover,Range Rover SVAutobiography LWB,SUV: Standard,5,8,AS8,Z,17.9,12.7,15.5,18,365,2,3
2022,Land Rover,Range Rover Sport P360,SUV: Standard,3,6,AS8,Z,12.7,9.9,11.4,25,269,4,7
2022,Land Rover,Range Rover Sport HST P400,SUV: Standard,3,6,AS8,Z,12.7,9.9,11.4,25,269,4,7
2022,Land Rover,Range Rover Sport P525,SUV: Standard,5,8,AS8,Z,14.1,10.7,12.6,22,294,4,3
2022,Land Rover,Range Rover Sport P575 SVR,SUV: Standard,5,8,AS8,Z,16.2,12,14.3,20,336,3,3
2022,Lexus,ES 250 AWD,Mid-size,2.5,4,AS8,X,9.5,7,8.4,34,195,6,6
2022,Lexus,ES 300h,Mid-size,2.5,4,AV6,X,5.5,5.2,5.3,53,124,9,7
2022,Lexus,ES 350,Mid-size,3.5,6,AS8,X,10.7,7.3,9.2,31,214,5,5
2022,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,X,10.9,7.5,9.4,30,219,5,5
2022,Lexus,GX 460,SUV: Standard,4.6,8,AS6,Z,16.2,12.3,14.5,19,337,3,3
2022,Lexus,IS 300,Compact,2,4,AS6,Z,11,7.6,9.5,30,221,5,5
2022,Lexus,IS 300 AWD,Compact,3.5,6,AS6,Z,12.2,9,10.8,26,253,5,5
2022,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.2,9,10.8,26,253,5,5
2022,Lexus,IS 500,Compact,5,8,AS8,Z,14.1,9.3,11.9,24,280,4,5
2022,Lexus,LC 500,Subcompact,5,8,AS10,Z,15.1,9.6,12.6,22,294,4,5
2022,Lexus,LC 500 Convertible,Minicompact,5,8,AS10,Z,16,9.5,13,22,304,3,5
2022,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9,7.1,8.1,35,189,6,7
2022,Lexus,LS 500 AWD,Mid-size,3.4,6,AS10,Z,13.8,8.7,11.2,25,270,4,5
2022,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.1,8.1,9.2,31,216,5,7
2022,Lexus,LX 600,SUV: Standard,3.4,6,AS10,Z,14.2,10.8,12.7,22,298,4,5
2022,Lexus,NX 250 AWD,SUV: Small,2.5,4,AS8,X,9.4,7.4,8.4,34,198,6,6
2022,Lexus,NX 350 AWD,SUV: Small,2.4,4,AS8,Z,10.5,8.3,9.5,30,221,5,7
2022,Lexus,NX 350 AWD F SPORT,SUV: Small,2.4,4,AS8,Z,10.5,8.4,9.5,30,222,5,7
2022,Lexus,NX 350h AWD,SUV: Small,2.5,4,AV6,Z,5.7,6.4,6,47,140,8,7
2022,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,12.2,9,10.8,26,253,5,5
2022,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,12.2,9,10.8,26,253,5,5
2022,Lexus,RC F,Subcompact,5,8,AS8,Z,14.4,9.6,12.2,23,285,4,5
2022,Lexus,RX 350 AWD,SUV: Small,3.5,6,AS8,X,12.2,9,10.8,26,252,5,5
2022,Lexus,RX 350 L AWD,SUV: Small,3.5,6,AS8,X,13.1,9.4,11.1,25,268,4,5
2022,Lexus,RX 450h AWD,SUV: Standard,3.5,6,AV6,Z,7.5,8.4,7.9,36,185,6,7
2022,Lexus,RX 450h L AWD,SUV: Standard,3.5,6,AV6,Z,8.1,8.4,8.1,35,190,6,7
2022,Lexus,UX 200,Mid-size,2,4,AS10,X,8,6.3,7.2,39,168,7,6
2022,Lexus,UX 250h AWD,Compact,2,4,AV6,X,5.7,6.2,6,47,140,8,7
2022,Lincoln,Aviator AWD,SUV: Standard,3,6,AS10,X,13.7,9.7,11.9,24,280,4,5
2022,Lincoln,Corsair AWD,SUV: Small,2,4,AS8,X,11.1,8.1,9.8,29,229,5,5
2022,Lincoln,Corsair AWD,SUV: Small,2.3,4,AS8,X,11.2,8.3,9.9,29,232,5,5
2022,Lincoln,Nautilus AWD,SUV: Small,2,4,A8,X,11.8,9.4,10.7,26,252,5,6
2022,Lincoln,Nautilus AWD,SUV: Small,2,4,AS8,X,11.8,9.4,10.7,26,251,5,6
2022,Lincoln,Nautilus AWD,SUV: Small,2.7,6,AS8,X,12.6,9.3,11.2,25,262,4,5
2022,Lincoln,Navigator 4X4,SUV: Standard,3.5,6,AS10,X,15.2,10.8,13.2,21,311,3,6
2022,Maserati,Ghibli GT,Mid-size,3,6,A8,Z,13.4,9.4,11.6,24,271,4,3
2022,Maserati,Ghibli Modena,Mid-size,3,6,A8,Z,13.4,9.4,11.6,24,271,4,3
2022,Maserati,Ghibli Modena AWD,Mid-size,3,6,A8,Z,14.8,9.8,12.6,22,293,4,3
2022,Maserati,Ghibli Trofeo,Mid-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348,3,1
2022,Maserati,Levante GT,SUV: Standard,3,6,A8,Z,15.1,10.9,13.2,21,308,3,3
2022,Maserati,Levante Modena,SUV: Standard,3,6,A8,Z,15.1,10.9,13.2,21,308,3,3
2022,Maserati,Levante Modena V8,SUV: Standard,3.8,8,A8,Z,17.4,12,15,19,349,3,1
2022,Maserati,Levante Trofeo,SUV: Standard,3.8,8,A8,Z,17.4,12,15,19,349,3,1
2022,Maserati,MC20,Two-seater,3,6,AS8,Z,15.4,9.5,12.8,22,295,4,5
2022,Maserati,Quattroporte GT,Full-size,3,6,A8,Z,14.4,9.3,12.1,23,281,4,3
2022,Maserati,Quattroporte Modena,Full-size,3,6,A8,Z,14.4,9.3,12.1,23,281,4,3
2022,Maserati,Quattroporte Modena AWD,Full-size,3,6,A8,Z,14.8,9.8,12.6,22,293,4,3
2022,Maserati,Quattroporte Trofeo,Full-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348,3,1
2022,Mazda,CX-3,Compact,2,4,AS6,X,8.3,6.9,7.7,37,179,7,3
2022,Mazda,CX-3 (SIL),Compact,2,4,M6,X,8.8,7,8,35,186,6,3
2022,Mazda,CX-3 4WD,Compact,2,4,AS6,X,8.6,7.4,8.1,35,189,6,3
2022,Mazda,CX-30 4WD,SUV: Small,2,4,AS6,X,9.4,7.7,8.6,33,202,6,7
2022,Mazda,CX-30 4WD,SUV: Small,2.5,4,AS6,X,9.9,7.7,8.9,32,208,6,7
2022,Mazda,CX-30 Turbo 4WD,SUV: Small,2.5,4,AS6,X,10.5,7.9,9.3,30,220,5,5
2022,Mazda,CX-5 4WD,SUV: Small,2.5,4,AS6,X,10.2,8.2,9.3,30,216,5,6
2022,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.9,7.9,9,31,209,5,6
2022,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4,AS6,X,10.8,8.7,9.8,29,230,5,5
2022,Mazda,CX-9 4WD,SUV: Small,2.5,4,AS6,X,11.6,9,10.4,27,243,5,5
2022,Mazda,Mazda3 4-Door,Compact,2,4,AS6,X,8.4,6.6,7.6,37,178,7,7
2022,Mazda,Mazda3 4-Door (SIL),Compact,2,4,M6,X,8.7,6.4,7.7,37,180,7,7
2022,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.9,6.5,7.8,36,183,6,7
2022,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,9.5,7.2,8.5,33,199,6,7
2022,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4,AS6,X,10.1,7.3,8.8,32,207,6,5
2022,Mazda,Mazda3 5-Door,Mid-size,2,4,AS6,X,8.6,6.7,7.7,37,181,7,7
2022,Mazda,Mazda3 5-Door (SIL),Mid-size,2,4,M6,X,8.7,6.6,7.8,36,181,6,7
2022,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,9.1,6.8,8.1,35,190,6,7
2022,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.6,7.1,8.4,34,198,6,7
2022,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.5,7.4,8.6,33,200,6,7
2022,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4,AS6,X,10.1,7.5,8.9,32,209,5,5
2022,Mazda,MX-5,Two-seater,2,4,AS6,Z,9,6.6,7.9,36,186,6,3
2022,Mazda,MX-5 (SIL),Two-seater,2,4,M6,Z,9,7,8.1,35,189,6,3
2022,Mercedes-Benz,A 220 4MATIC Sedan,Subcompact,2,4,AM7,Z,9.5,6.8,8.3,34,194,6,5
2022,Mercedes-Benz,A 250 4MATIC Hatch,Station wagon: Small,2,4,AM7,Z,10,7,8.7,32,202,6,5
2022,Mercedes-Benz,AMG A 35 4MATIC Sedan,Subcompact,2,4,AM7,Z,10.8,7.9,9.5,30,221,5,5
2022,Mercedes-Benz,AMG A 35 4MATIC Hatch,Station wagon: Small,2,4,AM7,Z,10.8,7.8,9.4,30,221,5,5
2022,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3,6,A9,Z,12.7,8.7,10.9,26,256,5,5
2022,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3,6,A9,Z,12.6,8.5,10.8,26,252,5,5
2022,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2,4,AM7,Z,11,8.2,9.7,29,227,5,5
2022,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Compact,2,4,AM8,Z,12,8.5,10.4,27,243,5,3
2022,Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,Compact,3,6,A9,Z,11.6,8.8,10.3,27,241,5,6
2022,Mercedes-Benz,AMG E 53 4MATIC+ Sedan,Mid-size,3,6,A9,Z,11.3,8.3,9.9,29,232,5,6
2022,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3,6,A9,Z,12,8.9,10.6,27,247,5,6
2022,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3,6,A9,Z,11.7,8.4,10.2,28,239,5,6
2022,Mercedes-Benz,AMG G 63 SUV,SUV: Standard,4,8,A9,Z,19.3,15.6,17.6,16,412,1,3
2022,Mercedes-Benz,AMG GLA 35 4MATIC SUV,Station wagon: Small,2,4,AM8,Z,11,8.4,9.8,29,230,5,5
2022,Mercedes-Benz,AMG GLA 45 4MATIC SUV,Station wagon: Small,2,4,AM8,Z,12.3,9.6,11.1,25,260,4,3
2022,Mercedes-Benz,AMG GLB 35 4MATIC SUV,Station wagon: Mid-size,2,4,AM8,Z,12.7,9.4,11.2,25,262,4,5
2022,Mercedes-Benz,AMG GLC 43 4MATIC SUV,SUV: Small,3,6,A9,Z,12.9,9.3,11.3,25,264,4,5
2022,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,SUV: Small,3,6,A9,Z,14,10.1,12.3,23,287,4,5
2022,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,SUV: Standard,3,6,A9,Z,13.4,10.6,12.1,23,283,4,6
2022,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,SUV: Standard,3,6,A9,Z,13.6,11.1,12.5,23,292,4,6
2022,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,SUV: Standard,4,8,A9,Z,16.2,12.6,14.6,19,341,3,5
2022,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,SUV: Standard,4,8,A9,Z,16.4,12.8,14.8,19,346,3,5
2022,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,SUV: Standard,4,8,A9,Z,17.1,13.2,15.3,18,360,2,5
2022,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,3,6,A9,Z,12.3,9.4,11,26,258,4,6
2022,Mercedes-Benz,AMG SL 63 4MATIC+ Roadster,Minicompact,4,8,A9,Z,17.1,11.3,14.5,19,339,3,5
2022,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2,4,A9,Z,9.9,7.1,8.6,33,202,6,7
2022,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2,4,A9,Z,11,8,9.6,29,224,5,6
2022,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2,4,A9,Z,10.7,7.5,9.3,30,217,5,6
2022,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2,4,AM7,Z,9.8,7,8.6,33,200,6,5
2022,Mercedes-Benz,CLS 450 4MATIC Coupe,Compact,3,6,A9,Z,11.1,8.2,9.8,29,229,5,6
2022,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,2,4,A9,Z,11.2,8.2,9.8,29,229,5,6
2022,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,3,6,A9,Z,10.5,7.9,9.3,30,218,5,6
2022,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3,6,A9,Z,11.2,8.4,9.9,29,233,5,6
2022,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3,6,A9,Z,11,8,9.6,29,225,5,6
2022,Mercedes-Benz,E 450 4MATIC All-Terrain Wagon,Station wagon: Mid-size,3,6,A9,Z,11,8.3,9.8,29,229,5,6
2022,Mercedes-Benz,G 550 SUV,SUV: Standard,4,8,A9,Z,16.3,13.7,15.1,19,354,3,3
2022,Mercedes-Benz,GLA 250 4MATIC SUV,SUV: Small,2,4,AM8,Z,10.3,7.3,9,31,210,5,5
2022,Mercedes-Benz,GLB 250 4MATIC SUV,SUV: Small,2,4,AM8,Z,10.9,7.9,9.5,30,224,5,5
2022,Mercedes-Benz,GLC 300 4MATIC SUV,SUV: Small,2,4,A9,Z,11.5,9.1,10.4,27,242,5,6
2022,Mercedes-Benz,GLC 300 4MATIC Coupe,SUV: Small,2,4,A9,Z,11.5,8.5,10.1,28,237,5,6
2022,Mercedes-Benz,GLE 350 4MATIC SUV,SUV: Standard,2,4,A9,Z,12.1,8.9,10.7,26,250,5,5
2022,Mercedes-Benz,GLE 450 4MATIC SUV,SUV: Standard,3,6,A9,Z,11.4,9.3,10.4,27,244,5,6
2022,Mercedes-Benz,GLE 450 4MATIC Coupe,SUV: Standard,3,6,A9,Z,11.7,9.2,10.5,27,247,5,6
2022,Mercedes-Benz,GLS 450 4MATIC SUV,SUV: Standard,3,6,A9,Z,12.8,10,11.5,25,269,4,6
2022,Mercedes-Benz,GLS 600 4MATIC Maybach SUV,SUV: Standard,4,8,A9,Z,16.3,12.2,14.4,20,338,3,5
2022,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,4,8,A9,Z,15.2,9.9,12.9,22,301,3,5
2022,Mercedes-Benz,Metris Cargo Van,Special purpose vehicle,2,4,A9,Z,12.6,10.1,11.5,25,267,4,6
2022,Mercedes-Benz,Metris Cargo Van LWB,Special purpose vehicle,2,4,A9,Z,12.6,10.1,11.5,25,267,4,6
2022,Mercedes-Benz,Metris Passenger Van,Special purpose vehicle,2,4,A9,Z,13.3,10.6,12.1,23,282,4,6
2022,Mercedes-Benz,S 500 4MATIC SWB Sedan,Full-size,3,6,A9,Z,11.4,8,9.9,29,231,5,6
2022,Mercedes-Benz,S 580 4MATIC LWB Sedan,Full-size,4,8,A9,Z,14.3,9.5,12.2,23,285,4,5
2022,MINI,Cooper 3 Door,Subcompact,1.5,3,AM7,Z,8.2,6.2,7.3,39,170,7,7
2022,MINI,Cooper 3 Door,Subcompact,1.5,3,M6,Z,8.7,6.3,7.6,37,177,7,7
2022,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,Z,8.2,6.2,7.3,39,170,7,7
2022,MINI,Cooper 5 Door,Subcompact,1.5,3,M6,Z,8.7,6.3,7.6,37,177,7,7
2022,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,8.2,6.2,7.3,39,170,7,7
2022,MINI,Cooper Convertible,Minicompact,1.5,3,M6,Z,8.7,6.3,7.6,37,177,7,7
2022,MINI,Cooper Countryman ALL4,Mid-size,1.5,3,AS8,Z,10.2,7.7,9.1,31,211,5,7
2022,MINI,Cooper S 3 Door,Subcompact,2,4,AM7,Z,8.5,6.2,7.5,38,174,7,7
2022,MINI,Cooper S 3 Door,Subcompact,2,4,M6,Z,10.5,7.3,9.1,31,211,5,7
2022,MINI,Cooper S 5 Door,Subcompact,2,4,AM7,Z,8.5,6.2,7.5,38,174,7,7
2022,MINI,Cooper S 5 Door,Subcompact,2,4,M6,Z,10.5,7.3,9.1,31,211,5,7
2022,MINI,Cooper S Clubman ALL4,Mid-size,2,4,AS8,Z,10.2,7.4,8.9,32,207,6,7
2022,MINI,Cooper S Convertible,Minicompact,2,4,AM7,Z,8.8,6.5,7.8,36,182,6,7
2022,MINI,Cooper S Convertible,Minicompact,2,4,M6,Z,10.1,7.1,8.8,32,205,6,7
2022,MINI,Cooper S Countryman ALL4,Mid-size,2,4,AS8,Z,10.4,7.5,9.1,31,212,5,7
2022,MINI,John Cooper Works 3 Door,Subcompact,2,4,AS8,Z,9.3,6.9,8.2,34,191,6,7
2022,MINI,John Cooper Works 3 Door,Subcompact,2,4,M6,Z,10.5,7.3,9.1,31,211,5,7
2022,MINI,John Cooper Works Clubman ALL4,Mid-size,2,4,AS8,Z,10.1,7.6,9,31,210,5,3
2022,MINI,John Cooper Works Convertible,Minicompact,2,4,AS8,Z,9.6,7.2,8.5,33,198,6,7
2022,MINI,John Cooper Works Countryman ALL4,Mid-size,2,4,AS8,Z,10.4,7.8,9.2,31,210,5,3
2022,Mitsubishi,Eclipse Cross 4WD,SUV: Small,1.5,4,AV8,X,9.6,8.9,9.3,30,216,5,5
2022,Mitsubishi,Mirage,Compact,1.2,3,AV,X,6.6,5.6,6.2,46,143,8,5
2022,Mitsubishi,Mirage,Compact,1.2,3,M5,X,7.1,5.8,6.5,43,151,8,5
